angin lalu
angin langkisau
angin laut
angin lembah
angin limbubu
angin lokal
angin membakat
angin membujur ekuivalen
angin menebing
angin menganan
angin menumbuk kurung
angin musim
angin paksa
angin palsu
angin pancaroba
angin pengarak pagi
angin permukaan
angin pilin
angin pusar
angin puting beliung
angin puyuh
angin ribut
angin sakal
angin salah
angin sapu-sapu
angin semu
angin sendalu
angin sepoi-sepoi
angin si sapai-sapai
angin sorong buritan
angin temberang buritan
angin tenang
angin tenggara
angin tenggara mandi
angin termal
angin tikus
angin timba ruang
angin timur
angin timuran
angin topan
angin tukus
angin tumbuk kurung
angin turutan
angin umum
angin utara
angin yahum
angina pektoris
angka akhir
angka Arab
angka babak
angka barion
angka bias
angka biasa
angka desimal
angka dua
angka fertilitas
angka fertilitas kumulatif
angka fertilitas umum
angka ganjil
angka gasal
angka genap
angka halaman
angka indeks
angka kecermatan
angka kelahiran
angka kematian
angka kematian anak-anak
angka kematian kasar
angka kematian neonatal
angka pecahan
angka penuh
angka reproduksi
angka Romawi
angka sial
angka tanding
angka untung
angka urut
angka utuh
angkara murka
angkasa luar
angkasa niaga
angkat berat
angkat besi
angkat bicara
angkat kaki
angkat tangan
angkat topi
angkatan baru
angkatan bersenjata
angkatan darat
angkatan empat puluh lima
angkatan enam puluh enam
angkatan kelima
angkatan kerja
angkatan laut
angkatan muda
angkatan negara
angkatan penerus
angkatan perang
angkatan udara
anglo listrik
angsa laut
angsur lesap
anjing air
anjing arau
anjing belang
anjing geladak
anjing gembala
anjing gila
anjing hutan
anjing kampung
anjing laut
anjing sabun
anjing tanah
anjung perahu
anjung peranginan
anjungan tunai mandiri
antena parabola
anting jepit
anting neraca
antisiklon panas
antisiklon subtropis
antropologi budaya
antropologi hukum
apa akal
apa boleh buat
apa daya
apa hendak dikata
apa kabar
apa lagi
apa macam
apa mau
apa saja
aparatur negara
aparatur pemerintah
apel bendera
apel besar
apel paripurna
apel siaga
api lancip
api neraka
api penyuci
api unggun
apitan minyak
apitan tebu
apotek hidup
apung-apung buih
ara kelebuk
arah ke
arah tujuan
arak obat
arak-arakan obor
aral gendala
aral melintang
aral menggalang
aral ru-ang
aram temaram
arang batok
arang batu
arang kayu
arang lemak
arang para
arang periuk
aras kerdan
aras lutut
aras tenaga
arau batu
arau hujan panas
aroma susu
arsip utuh
arteri renalis
artikel karet
artikulator aktif
artikulator pasif
artis tamu
arus air
arus angin barat
arus balik
arus barang
arus bolak-balik
arus dasar
arus deras
arus ekonomi
arus ekuatorial
arus horizontal
arus informasi
arus kas
arus khatulistiwa
arus kompensasi
arus konveksi
arus lalu lintas
arus laut
arus lemah
arus listrik
arus manusia
arus mode
arus olakan
arus panas
arus politik
arus revolusi
arus searah
arus sentakan
arus sungai
arus sungsang ekuatorial
arus transpirasi
arus uang
arus udara
arus zaman
asah asih asuh
asah terampil
asal mula
asal usul
asam alginat
asam amino
asam amino aromatik
asam amino esensial
asam arang
asam aromatik
asam asetat
asam asetilsalisilat
asam askorbat
asam belerang
asam benzoat
asam bongkrek
asam cuka
asam deoksiribonukleat
asam format
asam garam
asam glukonat
asam hidrosianat
asam humus
asam indol asetat
asam jawa
asam karboksilat
asam kawak
asam keranji
asam klorida
asam kumbang
asam laktat
asam lambung
asam lemak
asam metoroat
asam nikotinat
asam nitrat
asam nukleat
asam oleat
asam organik
asam ribonukleat
asam samak
asam selong
asam sendawa
asam sitrat
asam suberat
asan tak asan
asap air
asap api
asap belerang
asap racun
asar rendah
asar tinggi
asas Archimedes
asas bilateral
asas keadilan
asas keturunan
asas konkordan
asas matrilineal
asas patrilineal
asas praduga tidak bersalah
asas primogenitur
asas tempat kelahiran
asas tunggal
asas ultimogenitur
asas unilineal
asbes semen
asimilasi fonemis
asimilasi historis
asimilasi identifikasi
asimilasi jauh
asimilasi kebudayaan
asimilasi morfologis
asimilasi perkawinan
asimilasi politik
asimilasi progresif
asimilasi regresif
asimilasi resiprokal
asimilasi sikap
asimilasi struktural
asisten ahli
asisten apoteker
asisten deputi
asisten dokter
asisten dosen
asisten peneliti madya
asisten peneliti muda
asisten superintenden
asisten sutradara
asisten wedana
asosiasi tanah
aspal emulsi
aspal jalan
aspek augmentatif
aspek diminutif
aspek frekuentatif
aspek habituatif
aspek imperfektif
aspek inkoatif
aspek inkompletif
aspek inseptif
aspek kompletif
aspek kontinuatif
aspek momentan
aspek perfektif
aspek permansif
aspek progresif
aspek pungtiliar
aspek repetitif
aspek sesatif
aspek simulfaktif
aspek yuridis
asuransi deposito
asuransi jiwa
asuransi kebakaran
asuransi kecelakaan
asuransi kesehatan
asuransi korban perang
asuransi kredit
asuransi perusahaan
asuransi ternak
asyik masyuk
atak kasar
atap joglo
atap langsung
atap limasan
atap mutlak
atap serotong
atas nama
atas sungai
atlas dialek
atlas klimatologi
atok moyang
atom bertanda
atraksi wisata
atresia ani
atur muda
atur muda tingkat satu
atur tingkat satu
aturan pranata
audit balas jasa
audit keuangan
audit pemasaran
aur duri
aur kuning
aur licin
aurora australis
aurora borealis
awak darat
awak geladak
awak kabin
awak kalian
awak kapal
awak mesin
awak penerbangan
awak pesawat
awak udara
awal larva
awan air
awan air terjun
awan bakaran
awan bakat kuning
awan bakat merah
awan berarak
awan bersilap
awan campur
awan depresi
awan es
awan fohn
awan gelombang
awan guntur
awan hitam
awan induk
awan industri
awan inversi
awan jejak
awan kelabu
awan kemawan
awan kerawang
awan konveksi
awan mengandung hujan
awan orografik
awan panas
awan panji
awan pengarak hujan
awan perak
awan pita
awan puncak
awan rendah
awan rotor
awan tengah
awan tinggi
awan topan
awan tudung
awan vulkanis
awat-awat sampai
awet muda
ayah angkat
ayah bunda
ayah kandung
ayah mertua
ayah permandian
ayah pungut
ayah tiri
ayam aduan
ayam alas
ayam bakaran
ayam belanda
ayam beroga
ayam biang
ayam buras
ayam cemani
ayam cenangkas
ayam dara
ayam dwiguna
ayam ekaguna
ayam galur
ayam gorengan
ayam gulai
ayam hutan
